城市 管理	扬州迎宾馆经营管理有限公司特殊工时许可	0
城市 管理	建设项目选址意见书	0
城市 管理	准予行政许可决定书	1
城市 管理	户外广告设置证	0
城市 管理	社会团体登记证书	0
城市 管理	食品经营许可	0
城市 管理	关于睢宁县自来水公司道路挖掘的批复	1
城市 管理	准予许可决定书	0
城市 管理	高危险性体育项目经营许可	0
城市 管理	准予变更行政许可决定书	0
城市 管理	下蜀镇建设用地规划审批申请表	0
城市 管理	农作物种子生产经营许可证	0
城市 管理	特殊建设工程消防设计审查意见书	0
城市 管理	公共场所卫生许可（变更）	0
城市 管理	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
城市 管理	建设工程施工许可证核发	0
城市 管理	医疗器械生产许可证	0
城市 管理	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
城市 管理	关于苏州新浒投资发展有限公司 苏州高新区迪卡侬周边道路工程 项目建议书的批复...	0
城市 管理	建设用地规划许可证	0
城市 管理	建设工程消防设计审查意见书	0
城市 管理	新建车间（办公楼）及生产附属用房工程	0
城市 管理	店招标牌	0
城市 管理	行政许可决定书	1
城市 管理	关于扬州市江都区针织总厂安置区项目水土保持方案的行政许可决定	0
城市 管理	交通行政许可申请许可决定书	0
城市 管理	关于徐州徐牛养殖科技发展有限公司奶牛养殖项目环境影响报告书的审批意见	0
城市 管理	城市道路照明设施迁移、拆除许可证	1
城市 管理	准予行政许可书面决定	0
城市 管理	增值税专用发票（增值税税控系统）最高开票限额审批	0
城市 管理	准予变更税务行政许可决定书	0
城市 管理	关于徐州恒昌建筑工程有限公司建筑垃圾处置的批复	1
城市 管理	药品补充申请备案件	0
城市 管理	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
城市 管理	城市建筑垃圾和工程渣土处置许可	1
城市 管理	园林绿化准予行政许可决定书	0
城市 管理	市政设施建设类（城市道路、城市桥梁）审批	1
城市 管理	关于同意部分工作岗位实行特殊工时工作制的批复	0
城市 管理	危险化学品经营许可	0
城市 管理	关于东海县云栾图书店的设立许可	0
城市 管理	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
城市 管理	南京城市绿化条例	1
行政 审批	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
行政 审批	防雷装置设计审核行政许可决定书	0
行政 审批	苏州市姑苏区应急管理局《危险化学品经营许可证》准予颁发决定书	0
行政 审批	中华人民共和国内河船舶检验证书	0
行政 审批	商品房预售许可	0
行政 审批	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
行政 审批	扬州迎宾馆经营管理有限公司特殊工时许可	0
行政 审批	关于苏州新浒投资发展有限公司 苏州高新区迪卡侬周边道路工程 项目建议书的批复...	1
行政 审批	新建车间（办公楼）及生产附属用房工程	1
行政 审批	建设项目选址意见书	0
行政 审批	无行政许可决定文书	1
行政 审批	准予行政许可决定书	1
行政 审批	生产建设项目水土保持方案审批	1
行政 审批	户外广告设置证	0
行政 审批	社会团体登记证书	0
行政 审批	食品经营许可	0
行政 审批	高危险性体育项目经营许可	0
行政 审批	准予变更行政许可决定书	0
行政 审批	泰州市行政审批局准予        行政许可决定书	1
行政 审批	苏州市吴中区行政审批局准予行政许可决定书	1
行政 审批	准予药品经营许可证变更行政许可决定书	1
行政 审批	建筑垃圾弃置场地设置审批	0
行政 审批	特殊建设工程消防设计审查意见书	0
行政 审批	下蜀镇建设用地规划审批申请表	0
行政 审批	农作物种子生产经营许可证	0
行政 审批	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
行政 审批	医疗器械生产许可证	0
行政 审批	公共场所卫生许可（变更）	0
行政 审批	危险化学品经营许可	1
行政 审批	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
行政 审批	建设工程施工许可证核发	0
行政 审批	建设用地规划许可证	0
行政 审批	建设工程消防设计审查意见书	0
行政 审批	关于车辆许可决定书	1
行政 审批	店招标牌	0
行政 审批	行政许可决定书	1
行政 审批	关于扬州市江都区针织总厂安置区项目水土保持方案的行政许可决定	0
行政 审批	建筑工程施工许可证的发放	1
行政 审批	交通行政许可申请许可决定书	0
行政 审批	建筑工程施工许可证	1
行政 审批	关于对龙诚车业（张家港）有限公司年产45万件自行车配件新建项目环境影响报告表的审批意见	1
行政 审批	关于徐州徐牛养殖科技发展有限公司奶牛养殖项目环境影响报告书的审批意见	0
行政 审批	药品经营许可证申请准予通知书	1
行政 审批	准予易地建设防空地下室行政许可决定	1
行政 审批	建设工程规划许可证	1
行政 审批	准予行政许可书面决定	0
行政 审批	增值税专用发票（增值税税控系统）最高开票限额审批	0
行政 审批	准予变更税务行政许可决定书	0
行政 审批	药品补充申请备案件	0
行政 审批	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
行政 审批	泰兴市行政审批局关于泰兴市天天大药房有限公司佳美店药品经营许可的决定	1
行政 审批	园林绿化准予行政许可决定书	0
行政 审批	准予药品经营许可证换发行政许可决定书	1
行政 审批	关于同意部分工作岗位实行特殊工时工作制的批复	0
行政 审批	建筑工程施工许可	1
行政 审批	高危险性体育项目经营许可证	1
行政 审批	关于东海县云栾图书店的设立许可	0
行政 审批	准予许可决定书	1
行政 审批	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
行政 审批	泰州市行政审批局准予行政许可决定书	1
口岸	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
口岸	行政许可决定书	0
口岸	防雷装置设计审核行政许可决定书	0
口岸	中华人民共和国内河船舶检验证书	0
口岸	商品房预售许可	0
口岸	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
口岸	扬州迎宾馆经营管理有限公司特殊工时许可	0
口岸	建设项目选址意见书	0
口岸	交通行政许可申请许可决定书	1
口岸	户外广告设置证	0
口岸	食品经营许可	0
口岸	准予许可决定书	0
口岸	高危险性体育项目经营许可	0
口岸	准予变更行政许可决定书	0
口岸	农作物种子生产经营许可证	0
口岸	建筑垃圾弃置场地设置审批	0
口岸	特殊建设工程消防设计审查意见书	0
口岸	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
口岸	建设工程施工许可证核发	0
口岸	医疗器械生产许可证	0
口岸	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
口岸	建设用地规划许可证	0
口岸	建设工程消防设计审查意见书	0
口岸	店招标牌	0
口岸	关于扬州市江都区针织总厂安置区项目水土保持方案的行政许可决定	0
口岸	准予行政许可决定书	0
口岸	准予行政许可书面决定	0
口岸	增值税专用发票（增值税税控系统）最高开票限额审批	0
口岸	准予变更税务行政许可决定书	0
口岸	药品补充申请备案件	0
口岸	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
口岸	关于同意部分工作岗位实行特殊工时工作制的批复	0
口岸	危险化学品经营许可	0
口岸	关于东海县云栾图书店的设立许可	0
口岸	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
口岸	社会团体登记证书	0
水务	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
水务	行政许可决定书	0
水务	防雷装置设计审核行政许可决定书	0
水务	中华人民共和国内河船舶检验证书	0
水务	商品房预售许可	0
水务	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
水务	扬州迎宾馆经营管理有限公司特殊工时许可	0
水务	建设项目选址意见书	0
水务	关于扬州市江都区针织总厂安置区项目水土保持方案的行政许可决定	1
水务	户外广告设置证	0
水务	食品经营许可	0
水务	高危险性体育项目经营许可	0
水务	准予变更行政许可决定书	0
水务	农作物种子生产经营许可证	0
水务	公共场所卫生许可（变更）	0
水务	建筑垃圾弃置场地设置审批	0
水务	特殊建设工程消防设计审查意见书	0
水务	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
水务	建设工程施工许可证核发	0
水务	医疗器械生产许可证	0
水务	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
水务	建设用地规划许可证	0
水务	建设工程消防设计审查意见书	0
水务	店招标牌	0
水务	交通行政许可申请许可决定书	0
水务	准予行政许可决定书	0
水务	准予行政许可书面决定	0
水务	增值税专用发票（增值税税控系统）最高开票限额审批	0
水务	准予变更税务行政许可决定书	0
水务	药品补充申请备案件	0
水务	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
水务	园林绿化准予行政许可决定书	0
水务	关于同意部分工作岗位实行特殊工时工作制的批复	0
水务	危险化学品经营许可	0
水务	关于东海县云栾图书店的设立许可	0
水务	准予许可决定书	1
水务	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
水务	社会团体登记证书	0
自然资源 规划	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
自然资源 规划	行政许可决定书	0
自然资源 规划	防雷装置设计审核行政许可决定书	0
自然资源 规划	建设用地规划许可证	1
自然资源 规划	中华人民共和国内河船舶检验证书	0
自然资源 规划	商品房预售许可	0
自然资源 规划	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
自然资源 规划	扬州迎宾馆经营管理有限公司特殊工时许可	0
自然资源 规划	建设项目用地预审与选址意见书	1
自然资源 规划	户外广告设置证	0
自然资源 规划	食品经营许可	0
自然资源 规划	准予许可决定书	0
自然资源 规划	高危险性体育项目经营许可	0
自然资源 规划	准予变更行政许可决定书	0
自然资源 规划	农作物种子生产经营许可证	0
自然资源 规划	建筑垃圾弃置场地设置审批	0
自然资源 规划	特殊建设工程消防设计审查意见书	0
自然资源 规划	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
自然资源 规划	建设工程施工许可证核发	0
自然资源 规划	医疗器械生产许可证	0
自然资源 规划	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
自然资源 规划	建设工程消防设计审查意见书	0
自然资源 规划	店招标牌	0
自然资源 规划	交通行政许可申请许可决定书	0
自然资源 规划	准予行政许可决定书	0
自然资源 规划	准予行政许可书面决定	0
自然资源 规划	增值税专用发票（增值税税控系统）最高开票限额审批	0
自然资源 规划	建设工程规划许可证	1
自然资源 规划	准予变更税务行政许可决定书	0
自然资源 规划	建设项目选址意见书	1
自然资源 规划	药品补充申请备案件	0
自然资源 规划	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
自然资源 规划	关于同意部分工作岗位实行特殊工时工作制的批复	0
自然资源 规划	危险化学品经营许可	0
自然资源 规划	关于东海县云栾图书店的设立许可	0
自然资源 规划	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
自然资源 规划	社会团体登记证书	0
港口	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
港口	行政许可决定书	0
港口	防雷装置设计审核行政许可决定书	0
港口	中华人民共和国内河船舶检验证书	0
港口	商品房预售许可	0
港口	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
港口	扬州迎宾馆经营管理有限公司特殊工时许可	0
港口	交通行政许可申请许可决定书	1
港口	户外广告设置证	0
港口	食品经营许可	0
港口	准予许可决定书	0
港口	高危险性体育项目经营许可	0
港口	准予变更行政许可决定书	0
港口	农作物种子生产经营许可证	0
港口	建筑垃圾弃置场地设置审批	0
港口	特殊建设工程消防设计审查意见书	0
港口	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
港口	建设工程施工许可证核发	0
港口	医疗器械生产许可证	0
港口	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
港口	建设工程消防设计审查意见书	0
港口	店招标牌	0
港口	准予行政许可决定书	0
港口	准予行政许可书面决定	0
港口	增值税专用发票（增值税税控系统）最高开票限额审批	0
港口	准予变更税务行政许可决定书	0
港口	药品补充申请备案件	0
港口	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
港口	关于同意部分工作岗位实行特殊工时工作制的批复	0
港口	危险化学品经营许可	0
港口	关于东海县云栾图书店的设立许可	0
港口	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
港口	社会团体登记证书	0
城乡 建设	特殊建设工程消防设计审查意见书	1
城乡 建设	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
城乡 建设	行政许可决定书	0
城乡 建设	防雷装置设计审核行政许可决定书	0
城乡 建设	中华人民共和国内河船舶检验证书	0
城乡 建设	商品房预售许可	0
城乡 建设	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
城乡 建设	扬州迎宾馆经营管理有限公司特殊工时许可	0
城乡 建设	建设工程消防设计审查意见书	1
城乡 建设	建设工程消防设计审核意见书	1
城乡 建设	商品房预售许可证	1
城乡 建设	户外广告设置证	0
城乡 建设	食品经营许可	0
城乡 建设	准予许可决定书	0
城乡 建设	高危险性体育项目经营许可	0
城乡 建设	准予变更行政许可决定书	0
城乡 建设	农作物种子生产经营许可证	0
城乡 建设	建筑垃圾弃置场地设置审批	0
城乡 建设	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
城乡 建设	建设工程施工许可证核发	0
城乡 建设	医疗器械生产许可证	0
城乡 建设	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
城乡 建设	店招标牌	0
城乡 建设	交通行政许可申请许可决定书	0
城乡 建设	建筑业企业资质的核准	1
城乡 建设	准予行政许可决定书	0
城乡 建设	准予行政许可书面决定	0
城乡 建设	增值税专用发票（增值税税控系统）最高开票限额审批	0
城乡 建设	准予变更税务行政许可决定书	0
城乡 建设	药品补充申请备案件	0
城乡 建设	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
城乡 建设	关于同意部分工作岗位实行特殊工时工作制的批复	0
城乡 建设	建筑工程施工许可	1
城乡 建设	危险化学品经营许可	0
城乡 建设	建筑业企业资质证书	1
城乡 建设	关于东海县云栾图书店的设立许可	0
城乡 建设	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
城乡 建设	社会团体登记证书	0
城乡 建设	关于扬州市佳源桂府幼儿园建设工程抗震设防要求的批复	1
药品 监督 管理	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
药品 监督 管理	行政许可决定书	0
药品 监督 管理	防雷装置设计审核行政许可决定书	0
药品 监督 管理	医疗器械生产许可证	1
药品 监督 管理	中华人民共和国内河船舶检验证书	0
药品 监督 管理	商品房预售许可	0
药品 监督 管理	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
药品 监督 管理	扬州迎宾馆经营管理有限公司特殊工时许可	0
药品 监督 管理	药品经营许可证	1
药品 监督 管理	户外广告设置证	0
药品 监督 管理	食品经营许可	0
药品 监督 管理	药品补充申请备案件	1
药品 监督 管理	准予许可决定书	0
药品 监督 管理	高危险性体育项目经营许可	0
药品 监督 管理	准予变更行政许可决定书	0
药品 监督 管理	农作物种子生产经营许可证	0
药品 监督 管理	医疗器械注册证	1
药品 监督 管理	建筑垃圾弃置场地设置审批	0
药品 监督 管理	特殊建设工程消防设计审查意见书	0
药品 监督 管理	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
药品 监督 管理	建设工程施工许可证核发	0
药品 监督 管理	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
药品 监督 管理	店招标牌	0
药品 监督 管理	交通行政许可申请许可决定书	0
药品 监督 管理	准予行政许可决定书	0
药品 监督 管理	准予行政许可书面决定	0
药品 监督 管理	增值税专用发票（增值税税控系统）最高开票限额审批	0
药品 监督 管理	准予变更税务行政许可决定书	0
药品 监督 管理	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
药品 监督 管理	药品出口准许证	1
药品 监督 管理	关于同意部分工作岗位实行特殊工时工作制的批复	0
药品 监督 管理	危险化学品经营许可	0
药品 监督 管理	关于东海县云栾图书店的设立许可	0
药品 监督 管理	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
药品 监督 管理	社会团体登记证书	0
人民政府	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
人民政府	防雷装置设计审核行政许可决定书	0
人民政府	苏州市姑苏区应急管理局《危险化学品经营许可证》准予颁发决定书	0
人民政府	中华人民共和国内河船舶检验证书	0
人民政府	商品房预售许可	0
人民政府	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
人民政府	扬州迎宾馆经营管理有限公司特殊工时许可	0
人民政府	准予行政许可决定书	1
人民政府	食品经营许可	0
人民政府	准予许可决定书	0
人民政府	高危险性体育项目经营许可	0
人民政府	准予变更行政许可决定书	0
人民政府	农作物种子生产经营许可证	0
人民政府	公共场所卫生许可（变更）	0
人民政府	建筑垃圾弃置场地设置审批	0
人民政府	特殊建设工程消防设计审查意见书	0
人民政府	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
人民政府	建设工程施工许可证核发	0
人民政府	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
人民政府	店招标牌	0
人民政府	行政许可决定书	1
人民政府	交通行政许可申请许可决定书	0
人民政府	关于徐州徐牛养殖科技发展有限公司奶牛养殖项目环境影响报告书的审批意见	0
人民政府	准予行政许可书面决定	0
人民政府	增值税专用发票（增值税税控系统）最高开票限额审批	0
人民政府	准予变更税务行政许可决定书	0
人民政府	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
人民政府	园林绿化准予行政许可决定书	0
人民政府	关于同意部分工作岗位实行特殊工时工作制的批复	0
人民政府	户外广告设置证	1
人民政府	危险化学品经营许可	0
人民政府	关于东海县云栾图书店的设立许可	0
人民政府	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
人民政府	社会团体登记证书	0
人民政府	下蜀镇建设用地规划审批申请表	1
市场 监督 管理	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
市场 监督 管理	行政许可决定书	0
市场 监督 管理	防雷装置设计审核行政许可决定书	0
市场 监督 管理	苏州市姑苏区应急管理局《危险化学品经营许可证》准予颁发决定书	0
市场 监督 管理	中华人民共和国内河船舶检验证书	0
市场 监督 管理	商品房预售许可	0
市场 监督 管理	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
市场 监督 管理	扬州迎宾馆经营管理有限公司特殊工时许可	0
市场 监督 管理	准予行政许可决定书	1
市场 监督 管理	准予许可决定书	0
市场 监督 管理	高危险性体育项目经营许可	0
市场 监督 管理	农作物种子生产经营许可证	0
市场 监督 管理	公共场所卫生许可（变更）	0
市场 监督 管理	建筑垃圾弃置场地设置审批	0
市场 监督 管理	特殊建设工程消防设计审查意见书	0
市场 监督 管理	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
市场 监督 管理	建设工程施工许可证核发	0
市场 监督 管理	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
市场 监督 管理	店招标牌	0
市场 监督 管理	交通行政许可申请许可决定书	0
市场 监督 管理	准予行政许可书面决定	0
市场 监督 管理	增值税专用发票（增值税税控系统）最高开票限额审批	0
市场 监督 管理	准予变更税务行政许可决定书	0
市场 监督 管理	准予变更行政许可决定书	1
市场 监督 管理	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
市场 监督 管理	园林绿化准予行政许可决定书	0
市场 监督 管理	关于同意部分工作岗位实行特殊工时工作制的批复	0
市场 监督 管理	食品经营许可	1
市场 监督 管理	危险化学品经营许可	0
市场 监督 管理	关于东海县云栾图书店的设立许可	0
市场 监督 管理	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
市场 监督 管理	社会团体登记证书	0
农业 农村	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
农业 农村	防雷装置设计审核行政许可决定书	0
农业 农村	中华人民共和国内河船舶检验证书	0
农业 农村	商品房预售许可	0
农业 农村	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
农业 农村	扬州迎宾馆经营管理有限公司特殊工时许可	0
农业 农村	准予许可决定书	0
农业 农村	高危险性体育项目经营许可	0
农业 农村	建筑垃圾弃置场地设置审批	0
农业 农村	特殊建设工程消防设计审查意见书	0
农业 农村	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
农业 农村	建设工程施工许可证核发	0
农业 农村	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
农业 农村	店招标牌	0
农业 农村	行政许可决定书	1
农业 农村	交通行政许可申请许可决定书	0
农业 农村	准予行政许可决定书	0
农业 农村	关于徐州徐牛养殖科技发展有限公司奶牛养殖项目环境影响报告书的审批意见	0
农业 农村	准予行政许可书面决定	0
农业 农村	增值税专用发票（增值税税控系统）最高开票限额审批	0
农业 农村	准予变更税务行政许可决定书	0
农业 农村	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
农业 农村	关于同意部分工作岗位实行特殊工时工作制的批复	0
农业 农村	危险化学品经营许可	0
农业 农村	关于东海县云栾图书店的设立许可	0
农业 农村	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
农业 农村	社会团体登记证书	0
农业 农村	农作物种子生产经营许可证	1
住房 保障 房产	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
住房 保障 房产	行政许可决定书	0
住房 保障 房产	防雷装置设计审核行政许可决定书	0
住房 保障 房产	中华人民共和国内河船舶检验证书	0
住房 保障 房产	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
住房 保障 房产	扬州迎宾馆经营管理有限公司特殊工时许可	0
住房 保障 房产	准予许可决定书	0
住房 保障 房产	高危险性体育项目经营许可	0
住房 保障 房产	建筑垃圾弃置场地设置审批	0
住房 保障 房产	特殊建设工程消防设计审查意见书	0
住房 保障 房产	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
住房 保障 房产	建设工程施工许可证核发	0
住房 保障 房产	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
住房 保障 房产	店招标牌	0
住房 保障 房产	交通行政许可申请许可决定书	0
住房 保障 房产	准予行政许可决定书	0
住房 保障 房产	商品房预售许可	1
住房 保障 房产	准予行政许可书面决定	0
住房 保障 房产	增值税专用发票（增值税税控系统）最高开票限额审批	0
住房 保障 房产	准予变更税务行政许可决定书	0
住房 保障 房产	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
住房 保障 房产	关于同意部分工作岗位实行特殊工时工作制的批复	0
住房 保障 房产	危险化学品经营许可	0
住房 保障 房产	关于东海县云栾图书店的设立许可	0
住房 保障 房产	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
住房 保障 房产	社会团体登记证书	0
园林	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
园林	行政许可决定书	0
园林	防雷装置设计审核行政许可决定书	0
园林	苏州市姑苏区应急管理局《危险化学品经营许可证》准予颁发决定书	0
园林	中华人民共和国内河船舶检验证书	0
园林	关于准予宿迁桐昆宏阳印染有限公司7亿米布料生产线项目取水的行政许可决定	0
园林	扬州迎宾馆经营管理有限公司特殊工时许可	0
园林	准予行政许可决定书	1
园林	高危险性体育项目经营许可	0
园林	园林绿化准予行政许可决定书	1
园林	公共场所卫生许可（变更）	0
园林	建筑垃圾弃置场地设置审批	0
园林	特殊建设工程消防设计审查意见书	0
园林	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	0
园林	建设工程施工许可证核发	0
园林	关于同意苏州市科幻针纺织品有限公司办理埃塞俄比亚子公司变更业务的备案	0
园林	店招标牌	0
园林	交通行政许可申请许可决定书	0
园林	准予行政许可书面决定	0
园林	增值税专用发票（增值税税控系统）最高开票限额审批	0
园林	准予变更税务行政许可决定书	0
园林	关于对扬州禾谷牧业有限公司“生猪规模养殖项目”环境影响报告书的批复	0
园林	关于同意部分工作岗位实行特殊工时工作制的批复	0
园林	危险化学品经营许可	0
园林	关于东海县云栾图书店的设立许可	0
园林	准予许可决定书	1
园林	关于准予江苏桐昆恒阳化纤有限公司智能化产业项目取水的行政许可决定	0
园林	社会团体登记证书	0
商务	准予泰州市高港区许庄街道三旗营社区居家养老服务站变更登记决定书	0
商务	行政许可决定书	0
商务	关于同意南京睿和祥拍卖有限公司经营拍卖业务的批复	1
商务	防雷装置设计审核行政许可决定书	0
商务	中华人民共和国内河船舶检验证书	0
